시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,무료이용시간,연체료부과단위시간,연체료,제어방식구분코드,사용방법설명,택배함종류코드,칸개수,칸깊이,칸너비,칸높이,설치일자,고객센터전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
한국교원대 교육연구관,충청북도,청주시,43113,충청북도 청주시 흥덕구 강내면 태성탑연로 250,충청북도 청주시 흥덕구 강내면 다락리 산7,36.60566601,127.3573245,09:00,23:00,09:00,23:00,09:00,23:00,48,24,1000,1,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",특대형/01,19,01/600,01/450,01/90,2018-09-28,1599-2740,청주시청 여성청소년과,043-201-1753,2020-01-01,6430000,충청북도
만석동 행정복지센터 체력단련실 앞,인천광역시,동구,35000,"인천광역시 동구 제물량로 394, 만석동 행정복지센터 체력단련실 앞",인천광역시 동구 만석동 19-2,37.4833070,126.6256522,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/60+04/60,02/50+04/50,02/45+04/22.5,2019-01-04,1899-4711,인천광역시 동구청 여성정책과,032-770-6493,2019-09-01,AAAAAAA,공공데이터활용지원센터
송현3동 행정복지센터,인천광역시,동구,35000,인천광역시 동구 인중로 635-20,인천광역시 동구 송현동 1-825,37.4822473,126.6426346,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/4+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-12-27,1899-4711,인천광역시 동구청 여성정책과,032-770-6493,2019-09-01,AAAAAAA,공공데이터활용지원센터
송림아뜨렛길,인천광역시,동구,35000,,인천광역시 동구 송림동 39,37.4743178,126.6371998,07:00,23:00,07:00,23:00,07:00,23:00,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-01-01,1899-4711,인천광역시 동구청 여성정책과,032-770-6493,2019-09-01,AAAAAAA,공공데이터활용지원센터
영종복합청사,인천광역시,중구,34900,인천광역시 중구 운남서로 100(운남동),,37.4938542,126.5313043,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/60+04/60,02/50+04/50,02/45+04/22.5,2019-01-03,1899-4711,인천광역시 중구 여성보육과,032-760-7344,2019-09-01,AAAAAAA,공공데이터활용지원센터
인천광역시 중구청(교통운수과 옆),인천광역시,중구,34900,인천광역시 중구 신포로27번길 80(관동1가),"인천광역시 중구 관동1가 9-1, 중구청",37.4737135,126.6216823,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-01-01,1899-4711,인천광역시 중구 여성보육과,032-760-7344,2019-09-01,AAAAAAA,공공데이터활용지원센터
도원지하보도,인천광역시,중구,34900,,"인천광역시 중구 도원동 5-5 , 무인 여성안심택배함",37.4684861623,126.6416841875,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/6+04/12,02/60+04/60,02/50+04/50,02/45+04/22.5,2016-06-20,1899-4711,인천광역시 중구 여성보육과,032-760-7344,2019-09-01,AAAAAAA,공공데이터활용지원센터
선학별빛도서관,인천광역시,연수구,35200,인천광역시 연수구 넘말로 30,인천광역시 연수구 선학동 202-7,37.42985289,126.6978766,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-09-06,1600-5136,인천광역시 연수구 여성아동과,032-749-6733,2019-09-01,AAAAAAA,공공데이터활용지원센터
연수도서관,인천광역시,연수구,35200,인천광역시 연수구 함박뫼로 152번길 96,인천광역시 연수구 연수동 577-2,37.4178811,126.6853117,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/22.5,2017-06-16,1899-4711,인천광역시 연수구 여성아동과,032-749-6733,2019-09-01,AAAAAAA,공공데이터활용지원센터
연수구보건소,인천광역시,연수구,35200,인천광역시 연수구 함박뫼로 13,인천광역시 연수구 청학동 485-4,37.4190771,126.6711606,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/22.5,2017-06-16,1899-4711,인천광역시 연수구 여성아동과,032-749-6733,2019-09-01,AAAAAAA,공공데이터활용지원센터
연수1동 행정복지센터,인천광역시,연수구,35200,인천광역시 연수구 함박뫼로 127,인천광역시 연수구 연수동535-3,37.4222546,126.6810562,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/22.5,2016-08-29,1899-4711,인천광역시 연수구 여성아동과,032-749-6733,2019-09-01,AAAAAAA,공공데이터활용지원센터
학산소극장,인천광역시,미추홀구,35105,인천광역시 미추홀구 인하로 126(용현동),인천광역시 미추홀구 용현동 81-8,37.4494551,126.661876,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/23,2019-05-28,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
이랑도서관,인천광역시,미추홀구,35105,인천광역시 미추홀구 미추홀대로578번길 7 (주안동),인천광역시 미추홀구 주안동 1465-13,37.4491446,126.6803368,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/23,2019-01-21,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
학익2동 행정복지센터,인천광역시,미추홀구,35105,인천광역시 미추홀구 한나루로 444 (학익동),인천광역시 미추홀구 학익동 4-16,37.4465266,126.6674442,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/4+04/10,01/60+04/60,01/50+04/50,01/45+04/23,2018-10-31,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
용현1·4동 행정복지센터,인천광역시,미추홀구,35105,인천광역시 미추홀구 인주대로 198 (용현동),인천광역시 미추홀구 용현동 140-10,37.4548156,126.6585669,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/23,2017-06-16,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
주안3동 행정복지센터,인천광역시,미추홀구,35105,인천광역시 미추홀구 주승로31번길 28-10 (주안동),인천광역시 미추홀구 주안동 867-9,37.4448247,126.674021,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/23,2017-06-16,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
숭의1·3동 행정복지센터,인천광역시,미추홀구,35105,인천광역시 미추홀구 석정로92번길 21-17 (숭의동),인천광역시 미추홀구 숭의동 85-1,37.4671986,126.6472046,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/6+04/12,01/60+04/60,01/50+04/50,01/45+04/23,2017-06-16,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
염전골 마을센터(주안5동 마을회관),인천광역시,미추홀구,35105,인천광역시 미추홀구 길파로41번길 3 (주안동),인천광역시 미추홀구 주안동 8-7,37.4693493,126.679456,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,02,"배송지를 택배함 주소로 지정한 경우, 물품 배송시 휴대폰 문자로 전송되는 택배보관함 번호, 인증번호를 확인하여 해당보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어  물품 수령",대형/01+소형/04,01/8+04/16,01/60+04/60,01/50+04/50,01/45+04/23,2016-06-15,1899-4711,인천광역시 미추홀구 여성가족과,032-880-7374,2019-09-01,AAAAAAA,공공데이터활용지원센터
금성아파트앞,인천광역시,부평구,35400,"인천광역시 부평구 경인로962번길 22(부평동, 금성아파트)","인천광역시 부평구 부평동 652-23, 금성아파트",37.4864040856,126.7260699686,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 택배보관함번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2019-06-01,1600-5136,인천광역시 부평구 여성가족과,032-509-3973,2019-09-01,AAAAAAA,공공데이터활용지원센터
백운역 남광장,인천광역시,부평구,35400,인천광역시 부평구 마장로36번길 40-1(마장로36번길 35),,37.4840935899,126.709344743,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 택배보관함번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2019-05-01,1600-5136,인천광역시 부평구 여성가족과,032-509-3973,2019-09-01,AAAAAAA,공공데이터활용지원센터
일신동행정복지센터,인천광역시,부평구,35400,인천광역시 부평구 경인로1148번길 6,,37.4843415,126.7468782,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 택배보관함번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-03-30,1600-5136,인천광역시 부평구 여성가족과,032-509-3973,2019-09-01,AAAAAAA,공공데이터활용지원센터
십정동열우물놀이공원,인천광역시,부평구,35400,인천광역시 부평구 열우물로101번길 13-2,,37.4752229,126.6959847,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 택배보관함번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-03-30,1600-5136,인천광역시 부평구 여성가족과,032-509-3973,2019-09-01,AAAAAAA,공공데이터활용지원센터
동암역교통광장,인천광역시,부평구,35400,인천광역시 부평구 열우물로 34,,37.47138816,126.7016164,00:00,23:59,00:00,23:59,00:00,23:59,48,24,1000,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 택배보관함번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",중형/02+소형/04,02/2+04/8,02/60+04/60,02/50+04/50,02/45+04/22.5,2018-03-30,1600-5136,인천광역시 부평구 여성가족과,032-509-3973,2019-09-01,AAAAAAA,공공데이터활용지원센터
안심택배보관함,충청남도,천안시,56500,충청남도 천안시 동남구 성황로 125,충청남도 천안시 동남구 원성동 31-62,36.81187124,127.163016,00:00,23:59,00:00,23:59,00:00,23:59,24,0,0,01,"물품 배송 시 휴대폰 문자로 전송되는 택배보관함번호, 인증번호를 확인하여, 해당 보관함에서 본인 휴대폰 번호와 전송받은 인증번호를 입력한 뒤 보관함을 열어 물품 수령",소형/04+중소형/03+중형/02+대형/01,04/3+03/12+02/3+01/1,04/55+03/55+02/55+01/55,04/55+03/44+02/44+01/44,04/22+03/29+02/45+01/90,2014-07-03,02-865-2750,동남구 원성1동,041-521-4863,2019-06-19,4490000,충청남도 천안시
여성안심택배함,전라남도,광양시,46230,전라남도 광양시 중마동 길호1길 17,전라남도 광양시 중동 1851-1,34.931021,127.696919,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,2,"택배 신청시 안심택배함으로 발송, 택배함 비밀번호 발송 후",중형/03+소형/08,02/03+04/08,02/60+04/60,02/50+04/50,02/45+04/22,2019-11-20,061-797-2776,광양시 사회복지과,061-797-2776,2020-02-29,4840000,전라남도 광양시
여성안심택배함,전라남도,광양시,46230,전라남도 광양시 광양읍 대림오성로 117,전라남도 광양시 광양읍 덕례리 1724-3,34.965188,127.574315,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,2,"택배 신청시 안심택배함으로 발송, 택배함 비밀번호 발송 후",대형/01+중형/02+소형/04,01/01+02/06+04/15,01/60+02/60+04/60,01/50+02/50+04/50,01/67+02/45+04/22,2018-06-30,061-797-2776,광양시 사회복지과,061-797-2776,2020-02-29,4840000,전라남도 광양시
여성안심택배함,전라남도,광양시,46230,전라남도 광양시 중마중앙로 119-1,전라남도 광양시 중동 1314-6,34.940675,127.6974524,00:00,23:59,00:00,23:59,00:00,23:59,0,0,0,2,"택배 신청시 안심택배함으로 발송, 택배함 비밀번호 발송 후",대형/01+중형/02+소형/04,01/01+02/06+04/15,01/60+02/60+04/60,01/50+02/50+04/50,01/67+02/45+04/22,2018-06-30,061-797-2776,광양시 사회복지과,061-797-2776,2020-02-29,4840000,전라남도 광양시
