점포명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,여성안심지킴이집전화번호,관할경찰서명,지정년도,운영여부,데이터기준일자,제공기관코드,제공기관명
E마트 창원신월점,경상남도,창원시,48121,경상남도 창원시 의창구 상남로 188-1,,35.2287113,128.6875922386,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐(서상점),경상남도,창원시,48121,경상남도 창원시 의창구 서상로 52,,35.2638596,128.6184988,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 창원신월점,경상남도,창원시,48121,경상남도 창원시 의창구 신사로45번길 32-1,,35.22715624,128.6927879,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 창원의창점,경상남도,창원시,48121,경상남도 창원시 의창구 신월로6번길 1,,35.2305752,128.6897119,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 신월명랑점,경상남도,창원시,48121,경상남도 창원시 의창구 신월로72번길 1,,35.2261409,128.6946485,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU창원용호삼거리점,경상남도,창원시,48121,경상남도 창원시 의창구 용지로 241,,35.2352725,128.6865271,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25창원진성점,경상남도,창원시,48121,경상남도 창원시 의창구 용지로153번길 14,,35.2295646,128.6800204,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 창원다운점,경상남도,창원시,48121,경상남도 창원시 의창구 원이대로 663,,35.22606135,128.6875548,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU 도계사랑점,경상남도,창원시,48121,경상남도 창원시 의창구 원이대로81번길 28,,35.2568156,128.6386927104,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐(소답점),경상남도,창원시,48121,경상남도 창원시 의창구 의안로2번길 25,,35.2616626,128.6265937686,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 봉곡성우점,경상남도,창원시,48121,경상남도 창원시 의창구 지귀로 14,,35.2446694,128.6494776960,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
채널큐24시,경상남도,창원시,48121,경상남도 창원시 의창구 지귀로 34,,35.2461112,128.6507524,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25시 봉곡드립점,경상남도,창원시,48121,경상남도 창원시 의창구 지귀로73번길 1,,35.2471296,128.6541361,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 차룡단지점,경상남도,창원시,48121,경상남도 창원시 의창구 차룡로14번길 67,,35.2379965,128.6322668,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 의창구청점,경상남도,창원시,48121,경상남도 창원시 의창구 태복산로 13,,35.2529288,128.6397212,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
이마트24 두산위브점,경상남도,창원시,48121,경상남도 창원시 의창구 태복산로 35,,35.2541577,128.6418737,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU창원대삼거리점,경상남도,창원시,48121,경상남도 창원시 의창구 퇴촌로 1,,35.2424311,128.6857408,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 창원대광장점,경상남도,창원시,48121,경상남도 창원시 의창구 퇴촌로45번길 1,,35.2423136897,128.6900241,,창원중부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
블루 25시 (창원팔용점),경상남도,창원시,48121,경상남도 창원시 의창구 평산로 6,,35.2447310138,128.6138039,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(중동중앙점),경상남도,창원시,48121,경상남도 창원시 의창구 평산로159번길 6,,35.2567782,128.6227516,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 도계희망점,경상남도,창원시,48121,경상남도 창원시 의창구 하남천서길9번길 13,,35.2607118,128.6377898,,창원서부경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐 (남문시티점),경상남도,창원시,48129,경상남도 창원시 진해구 남영로159번길 83,,35.10714587,128.753612,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(덕산송림점),경상남도,창원시,48129,경상남도 창원시 진해구 동진로 138,,35.1450089139,128.7027004,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
이마트24(석동점),경상남도,창원시,48129,경상남도 창원시 진해구 동진로 33,,35.1532222,128.6997991,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(석동드림점),경상남도,창원시,48129,경상남도 창원시 진해구 동진로49번길 14-4,,35.1527264,128.7022879225,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(광화점),경상남도,창원시,48129,경상남도 창원시 진해구 백구로 43,,35.1488384,128.6598304,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐 진해아이존빌점,경상남도,창원시,48129,경상남도 창원시 진해구 병암로 22,,35.15559062,128.6928883,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU 경화점,경상남도,창원시,48129,경상남도 창원시 진해구 병암북로 4,,35.1600376,128.6908798,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS(석동국제점),경상남도,창원시,48129,경상남도 창원시 진해구 석동로39번길 26,,35.1566472,128.7018941,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(석동행복점),경상남도,창원시,48129,경상남도 창원시 진해구 석동로39번길 34,,35.1570577,128.7010492,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(안골마린점),경상남도,창원시,48129,경상남도 창원시 진해구 안골로298번길 25,,35.0972387997,128.8057184164,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 (진해안청점),경상남도,창원시,48129,경상남도 창원시 진해구 안청남로 38,,35.1005925,128.8066288,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25 (안골공원점),경상남도,창원시,48129,경상남도 창원시 진해구 안청남로 4,,35.1011041,128.8034343,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐 (여좌네이비),경상남도,창원시,48129,경상남도 창원시 진해구 여좌남로41번길 22,,35.156978,128.6608521,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(웅동점),경상남도,창원시,48129,경상남도 창원시 진해구 용원남로 14,,35.0968479,128.8187465,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU (용원사거리점),경상남도,창원시,48129,경상남도 창원시 진해구 용원로 107,,35.0985212,128.8208428,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐(용원드림점),경상남도,창원시,48129,경상남도 창원시 진해구 용원서로 30,,35.1001719,128.8131837,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU (용원반딧불점),경상남도,창원시,48129,경상남도 창원시 진해구 용재로 92,,35.1003161,128.8195989372,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(진해웅천점),경상남도,창원시,48129,경상남도 창원시 진해구 웅천로 159,,35.11351633,128.7475803,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐(이동점),경상남도,창원시,48129,경상남도 창원시 진해구 이동로 40,,35.1508133,128.6960723843,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐(세광병원점),경상남도,창원시,48129,경상남도 창원시 진해구 중원동로 57,,35.1497709,128.6612427,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(진해제일점),경상남도,창원시,48129,경상남도 창원시 진해구 중원로 87,,35.1520602,128.6597819292,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(경화중앙점),경상남도,창원시,48129,경상남도 창원시 진해구 중초로 17,,35.1547014045,128.6811695,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
세븐일레븐 (용원드라이브점),경상남도,창원시,48129,경상남도 창원시 진해구 진해대로 2235,,35.1095762093,128.8058546121,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(진해자은대로점),경상남도,창원시,48129,경상남도 창원시 진해구 진해대로 977,,35.1422679,128.7075910040,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
이마트 24 진해경화역점,경상남도,창원시,48129,경상남도 창원시 진해구 진해대로624번길 1,,35.1580186,128.6840268,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU(진해도서관점),경상남도,창원시,48129,경상남도 창원시 진해구 충장로 129-1,,35.1524012,128.6663522,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
GS25(여좌태백점),경상남도,창원시,48129,경상남도 창원시 진해구 태백서로 4,,35.1525633375,128.6725867422,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
이마트24남원로터리,경상남도,창원시,48129,경상남도 창원시 진해구 태평로7번길 3,,35.1464029,128.6599600,,진해경찰서,,Y,2019-09-24,5670000,경상남도 창원시
CU 면목중앙점,서울특별시,중랑구,11070,서울특별시 중랑구 면목로56가길 8,서울특별시 중랑구 면목동 409-47,37.5844605,127.0889145,02-2207-6103,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
CU 면목행복점,서울특별시,중랑구,11070,서울특별시 중랑구 겸재로50길 9,서울특별시 중랑구 면목동 104-14,37.5886654,127.0909897,02-495-4196,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
CU 상봉듀오트리스점,서울특별시,중랑구,11070,,서울특별시 중랑구 상봉2동 79-2,37.5978032,127.0923212,02-2273-3551,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
CU 망우행복점,서울특별시,중랑구,11070,서울특별시 중랑구 용마산로118길 130,서울특별시 중랑구 망우동 135-4,37.600864,127.1076756,02-434-7428,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
CU 묵동먹골역점,서울특별시,중랑구,11070,서울특별시 중랑구 공릉로2가길 28,서울특별시 중랑구 묵동172-26번지,37.613292,127.0788287,02-948-9652,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 망우금호,서울특별시,중랑구,11070,"서울특별시 중랑구 망우로 504, 1층",서울특별시 중랑구 망우동 133-7 1층,37.6002329,127.1079912,080-855-5525,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 망우으뜸,서울특별시,중랑구,11070,서울특별시 중랑구 망우로68길 56,서울특별시 중랑구 망우동 364-39,37.5974471,127.1008879,02-435-3664,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 망우제일,서울특별시,중랑구,11070,서울특별시 중랑구 용마산로112길 37,서울특별시 중랑구 망우동 366-4,37.5986771,127.1025649,02-433-8896,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 망우한마음,서울특별시,중랑구,11070,서울특별시 중랑구 용마산로99길 9,서울특별시 중랑구 망우동 531-24,37.5918396,127.097419,02-433-5972,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 면목서일,서울특별시,중랑구,11070,서울특별시 중랑구 용마산로94길 31,서울특별시 중랑구 면목동 46-12,37.5888318,127.0985842,02-434-7118,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 면목한신,서울특별시,중랑구,11070,서울특별시 중랑구 겸재로3길 54,서울특별시 중랑구 면목동 178-30,37.5883513,127.0767493,02-436-6480,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 봉화산역,서울특별시,중랑구,11070,서울특별시 중랑구 신내로 211,서울특별시 중랑구 신내동 646,37.6163947,127.0926039,02-3422-6608,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 사가정스타,서울특별시,중랑구,11070,서울특별시 중랑구 면목로45길 8,서울특별시 중랑구 면목동 497-16,37.5817906,127.088082,02-493-5992,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 중랑동부,서울특별시,중랑구,11070,서울특별시 중랑구 신내로7가길 35,서울특별시 중랑구 상봉동 495,37.60227892,127.0938704,02-994-0786,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 중랑신내,서울특별시,중랑구,11070,서울특별시 중랑구 봉화산로56길 60,서울특별시 중랑구 신내동 410-9,37.6061038,127.0981131,02-436-2566,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 중랑팰리스점,서울특별시,중랑구,11070,서울특별시 중랑구 망우로 312-1,서울특별시 중랑구 상봉동 101-2,37.596527,127.0871344,02-432-9319,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 용마파크,서울특별시,중랑구,11070,서울특별시 중랑구 용마산로 248,서울특별시 중랑구 면목동 1339,37.5751565,127.0884742,02-433-0417,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 중랑지웰,서울특별시,중랑구,11070,"서울특별시 중랑구 면목로69길 16, 101동 103호",서울특별시 중랑구 면목동 538 101동 103호,37.58725253,127.0863427,02-438-0228,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 중화다미소점,서울특별시,중랑구,11070,서울특별시 중랑구 동일로136길 10,서울특별시 중랑구 중화동 286-22,37.6020245,127.0801001,02-2209-4959,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
GS25 상봉뉴월드점,서울특별시,중랑구,11070,서울특별시 중랑구 망우로30길 3,서울특별시 중랑구 상봉동 130-3,37.5930326,127.0747358,02-432-2745,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
미니스톱 상봉점,서울특별시,중랑구,11070,서울특별시 중랑구 봉우재로33길 92,서울특별시 중랑구 상봉동(상봉2동) 88-25,37.5956801,127.0901785,02-435-8185,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
미니스톱 신내점,서울특별시,중랑구,11070,서울특별시 중랑구 신내동(신내1동) 613-71,서울특별시 중랑구 봉화산로 217,37.6077156,127.0967934,02-3423-2748,서울중랑경찰서,,Y,2019-09-18,3060000,서울특별시 중랑구
